NDC_PACKAGE_CODE,DRUG_BRAND_NAME,DRUG_GENERIC_NAME
34340489,betasept,chlorhexidine_gluconate
45051560,tylenol_with_codeine_no_4,acetaminophen_codeine_phosphate
62176115,ortho-novum_1_35,ethinyl_estradiol_norethindroneinert
62535102,terazol_3,terconazole
65026025,travatan_z,travoprost
65041880,genteal_tears_mild,dextran_70_hypromellose_2910
65143141,systane,polyethylene_glycol_400_propylene_glycol
65143201,systane,polyethylene_glycol_400_propylene_glycol
65804603,i-caps_areds,copper_vitamin_a_vitamin_c_vitamin_e_zinc
65853302,ciprodex_otic,ciprofloxacin_hydrochloride_dexamethasone
69046997,chantix,varenicline_tartrate
69122402,panzyga,immune_globulin_human
69147601,cutaquig,immune_globulin_human
69147602,cutaquig,immune_globulin_human
74767003,normosol-r_ph_7_4,magnesium_chloride_potassium_chloride_sodium_acetate_sodium_chloride_sodium_gluconate
85028502,intron_a,interferon_alfa-2b
85037001,elocon,mometasone_furoate
85113301,intron_a,interferon_alfa-2b
69022002,fragmin,dalteparin_sodium_porcine
72220316,eurax,crotamiton
93531528,tri-previfem,inertnorgestimate_ethinyl_estradiol
135031552,denavir,penciclovir_sodium
169183311,novolin_r,insulin_regular_recombinant
169750111,novolog,insulin_aspart_recombinant
173037602,temovate,clobetasol_propionate
178036801,eletone,butylparaben_cetostearyl_alcohol_citric_acid_distilled_water_mineral_oil_petrolatum_polyoxyethylene_alkyl_ethers_propylparaben_sodium_citrate
178065060,avar,sulfacetamide_sodium_sulfur_pharmaceutical
182200137,genahist,diphenhydramine_hydrochloride
186085952,naropin,ropivacaine_hydrochloride_monohydrate
187099445,zovirax,acyclovir
187520546,benzamycin,benzoyl_peroxideerythromycin
220902163,arnicare,arnica_montana
225036011,mobisyl,trolamine_salicylate
245003930,klor-con_ef,potassium_bicarbonate
245004111,klor-con,potassium_chloride
245019111,folgard_rx_2_2,cyanocobalamin_vitamin_b12_folic_acid_vitamin_b9_pyridoxine_vitamin_b6
245531615,klor-con,potassium_chloride
256021101,ocean,sodium_chloride
316101501,dermasorb_ta_complete,triamcinolone_acetonide_distilled_water
338035303,osmitrol,mannitol
338051902,intralipid,soybean_oil
378812345,zonalon,doxepin_hydrochloride
409796503,normosol-m,dextrose_magnesium_acetate_potassium_acetate_sodium_chloride
485015101,urogesic_blue,methenamine_methylene_blue_hyoscyamine_sulfate_sodium_phosphate_monobasic
496074965,prax,pramoxine_hydrochloride
496080245,locoid,hydrocortisone_butyrate
536138586,oralyte,chloride_dextrose_potassium_zinc
536430605,fiber-lax,calcium_polycarbophil
555900867,nortrel_0_5_35,ethinyl_estradiol_norethindroneinert
555906558,tri-lo-sprintec,inertnorgestimate_ethinyl_estradiol
555906658,aranelle,ethinyl_estradiol_norethindroneinert
562780601,micrhogam,rhod_immune_globulin_human
597003234,catapres-tts,clonidine
597003334,catapres-tts,clonidine
642007630,vitafol-ob_+_dha,docosahexaenoic_acid_dha_lauric_acidvitamin_a_vitamin_a_acetate_beta-carotene_vitamin_a_cholecalciferol_ascorbic_acid_vitamin_c_dl-alpha_tocopheryl_acetate_vitamin_e_folic_acid_vitamin_b9_thiamine_mononitrate_vitamin_b1_riboflavin_vitamin_b2_pyridoxine_vitamin_b6_cyanocobalamin_vitamin_b12_niacin_vitamin_b3_iron_magnesium_zinc
904053180,tab-a-vite_with_iron,folic_acid_iron_niacin_pantothenic_acid_vitamin_a_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e
904600435,ear_wax_remover,carbamide_peroxide
941040906,dianeal,dextrose_sodium_chloride_sodium_lactate_calcium_chloride_magnesium_chloride
944293101,hemofil_m,antihemophilic_factor_pooled_human_plasma_method_m_monoclonal_antibody_purified_murine
941043055,dianeal,dextrose_sodium_chloride_sodium_lactate_calcium_chloride_magnesium_chloride
944294610,advate,antihemophilic_factor_plasma_albumin-free_method_recombinant_human_hamster_murine
23438515,betagan,levobunolol_hydrochloride
62535602,terazol_3,terconazole
65009402,fluorescite,fluorescein_sodium
69020602,fragmin,dalteparin_sodium_porcine
74161050,marcaine,bupivacaine_hydrochloride
88250205,apidra_solostar,insulin_glulisine
65427325,pazeo,olopatadine_hydrochloride
69019501,fragmin,dalteparin_sodium_porcine
126028733,prevident_5000_plus,sodium_fluoride
145063005,sarna_sensitive,pramoxine_hydrochloride
173037502,temovate,clobetasol_propionate
186103001,sensorcaine_mpf,bupivacaine_hydrochloride
186103801,sensorcaine_mpf_with_epinephrine,bupivacaine_hydrochloride_epinephrine_bitartrate
187099395,zovirax,acyclovir
187320302,efudex,fluorouracil
187514850,retin-a_micro,tretinoin
256022301,renal,biotin_folic_acid_niacin_pantothenic_acid_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c
338017904,plasma-lyte_148,magnesium_chloride_potassium_chloride_sodium_acetate_trihydrate_sodium_chloride_sodium_gluconate
338840203,tisseel,fibrinogen_human_aprotinin_synthetichuman_thrombin_calcium_chloride
186085944,naropin,ropivacaine_hydrochloride_monohydrate
316017003,triderm,triamcinolone_acetonide
409767003,normosol-r,magnesium_chloride_potassium_chloride_sodium_acetate_sodium_chloride_sodium_gluconate
430302017,dovonex,calcipotriene
496077804,analpram_hc,hydrocortisone_acetate_pramoxine_hydrochloride
496080004,analpram_hc,hydrocortisone_acetate_pramoxine_hydrochloride
496082125,locoid_lipocream,hydrocortisone_butyrate
536126812,anti-itch,camphor_menthol
536430401,poly-vitamin,folic_acid_niacin_vitamin_a_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e
536466010,therems,vitamin_a_acetate_ascorbic_acid_vitamin_c_cholecalciferol_dl-alpha_tocopheryl_acetate_vitamin_e_thiamine_hydrochloride_vitamin_b1_riboflavin_vitamin_b2_niacin_vitamin_b3_pyridoxine_vitamin_b6_folic_acid_vitamin_b9_cyanocobalamin_vitamin_b12_biotin_pantothenic_acid_vitamin_b5_calcium
562780500,rhogam,rhod_immune_globulin_human
573288311,preparation_h_hemorrhoidal,phenylephrine_hydrochloride_cocoa_butter
603762549,myzilra,inertlevonorgestrel_ethinyl_estradiol
603763449,orsythia,inertlevonorgestrel_ethinyl_estradiol
641041125,hep-lock_u_p,heparin_sodium_porcine
766073923,tums_e-x,calcium_carbonate
781558315,altavera,inertlevonorgestrel_ethinyl_estradiol
884324908,ureacin,urea
904053061,tab-a-vite,folic_acid_niacin_pantothenic_acid_vitamin_a_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e
904053961,thera_multi-vitamin,biotin_calcium_folic_acid_niacin_pantothenic_acid_vitamin_a_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e
904635602,major-prep,mineral_oil_petrolatum_phenylephrine_hydrochloride
904668067,triple_antibiotic,bacitracin_neomycin_polymyxin_b
781565615,loryna,drospirenone_ethinyl_estradiolinert
944304610,advate,antihemophilic_factor_plasma_albumin-free_method_recombinant_human_hamster_murine
482476030,tyzine,tetrahydrozoline_hydrochloride
496077874,analpram_hc,hydrocortisone_acetate_pramoxine_hydrochloride
573284010,preparation_h_hemorrhoidal,phenylephrine_hydrochloride_hamamelis_virginiana
904272046,k-vescent,potassium_bicarbonate
225038280,ayr_saline_nasal,sodium_chloride
944462402,adynovate,antihemophilic_factor_recombinant_pegylated
990717217,aminosyn_ii,alanine_arginine_aspartic_acid_glutamic_acid_glycine_histidine_isoleucine_leucine_lysine_acetate_methionine_phenylalanine_proline_serine_threonine_tryptophan_tyrosine_valine
998066525,iopidine,apraclonidine_hydrochloride
10631040701,proctosol-hc,hydrocortisone
10922082806,desonate,desonide
11980090602,pred-g,gentamicin_sulfate_prednisolone_acetate
12547017040,benadryl_childrens_allergy,diphenhydramine_hydrochloride
13533063603,hyperhep_s_d,hepatitis_b_immune_globulin_human
13533068471,plasbumin,albumin_human
13533068520,plasbumin,albumin_human
13533080012,gamunex-c,immune_globulin_human
16714034804,dasetta,ethinyl_estradiol_norethindroneinert
16714036004,mono-linyah,inertnorgestimate_ethinyl_estradiol
16781039202,locoid,hydrocortisone_butyrate
23710000002,neosalus,butane_dimethicone_distilled_water_ethylparaben_glycerin_methylparaben_phenoxyethanol_polysorbate_20_polyvinyl_pyrrolidone_propane_propylene_glycol_propylparaben_stearic_acid_triethanolamine
24208000403,istalol,timolol_maleate
24208062901,bepreve,betotastine_besilate
24208081605,timoptic-xe,timolol_maleate
24338001009,bidil,isosorbide_dinitrate_hydralazine_hydrochloride
19132361,optiray-320,ioversol_iodine
51842530,androgel,testosterone
74978903,liposyn_ii,soybean_oil_carthamus_tinctorius
85314903,elocon,mometasone_furoate
245002322,amlactin,ammonium_lactate
245531515,klor-con,potassium_chloride
245531790,klor-con_m10,potassium_chloride
378813045,prudoxin,doxepin_hydrochloride
378818250,olux,clobetasol_propionate
462043460,cutivate,fluticasone_propionate
574425035,neo-polycin,neomycin_polymyxin_b_bacitracin_zinc
703014957,cystografin,diatrizoate_meglumine
766074020,tums,calcium_carbonate
536124207,antihistamine_&_nasal_decongestant,fexofenadine_hydrochloride_pseudoephedrine_hydrochloride
76011101,uribel,hyoscyamine_sulfate_methenamine_methylene_blue_phenyl_salicylate_sodium_phosphate_monobasic
81079888,polysporin,bacitracin_zinc_polymyxin_b_sulfate
88222052,lantus,insulin_glargine
224185213,konsyl,psyllium
409469801,lta,lidocaine_hydrochloride
430054014,minastrin,ferrous_fumaratenorethindrone_acetate_ethinyl_estradiol
501320433,benadryl,diphenhydramine_hydrochloride
536509008,i-vite,copper_lutein_selenium_vitamin_a_vitamin_c_vitamin_e_zinc
904672602,major-prep,mineral_oil_petrolatum_phenylephrine_hydrochloride
186024002,xylocaine_mpf,lidocaine_hydrochloride
536105525,acne_medication,benzoyl_peroxide
597015570,stiolto_respimat,tiotropium_olodaterol
944462601,adynovate,antihemophilic_factor_recombinant_pegylated
990796709,normosol-r,magnesium_chloride_potassium_chloride_sodium_acetate_anhydrous_sodium_chloride_sodium_gluconate
998031105,isopto_homatropine,homatropine_hydrobromide
8065183135,discovisc,hyaluronate_sodiumhyaluronate_sodium_chondroitin_sulfate
10337065809,keralac,urea
10631028605,lac-hydrin_five,ammonium_lactate
10782010130,vitamedmd_one_rx_with_quatrefolic,biotin_docosahexaenoic_acid_dha_folic_acid_iron_niacin_pantothenic_acid_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e_zinc
11086002103,triple_paste,zinc_oxide
11086003801,keralyt,salicylic_acid
19515090952,flulaval_quadrivalent,influenza_a_virus_h1n1_antigen_influenza_a_virus_h3n2_antigen_influenza_b_virus_b_maryland_15_2016_antigen_formaldehyde_inactivated_influenza_b_virus_phuket_3073_2013_antigen
24208035810,zylet,loteprednol_etabonate_tobramycin
536126659,senna,sennosides
904053913,thera_multi-vitamin,biotin_calcium_folic_acid_niacin_pantothenic_acid_vitamin_a_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e
486113405,k-phos_no_2,potassium_phosphate_sodium_phosphate
10337016215,temovate,clobetasol_propionate
14290031360,locoid_lipocream,hydrocortisone_butyrate
63824000810,mucinex,guaifenesin
64896066243,rytary,carbidopa_levodopa
65224005631,rezyst_im,lactobacillus_acidophilus_bifidobacterium_sp
65726026225,rythmol_sr,propafenone_hydrochloride
64455010290,cardizem_la,diltiazem_hydrochloride
64455014110,vasotec,enalapril_maleate
64842102502,lonsurf,trifluridine_tipiracil
64950042530,yosprala,aspirin_omeprazole
64727565001,wp_thyroid,liothyronine_levothyroxine
64727615001,wp_thyroid,liothyronine_levothyroxine
64764094430,edarbyclor,azilsartan_medoxomil_chlorthalidone
66267033990,neurontin,gabapentin
66490065020,diastat,diazepam
66490065420,diastat,diazepam
66582031254,vytorin,ezetimibe_simvastatin
66591084141,oramorph_sr,morphine_sulfate
66869014730,lipofen,fenofibrate
67253058043,rheumatrex,methotrexate_sodium
67386060101,peganone,ethotoin
67457019800,ultiva,remifentanil_hydrochloride
67618010060,colace,docusate_sodium
67618011128,colace_clear,docusate_sodium
67979000201,supprelin,histrelin_acetate
68012010230,zegerid,omeprazole_sodium_bicarbonate
68012010430,zegerid,omeprazole_sodium_bicarbonate
68084005011,senna_plus,docusate_sodium_sennosides
70165002030,adzenys,amphetamine
71269050099,slo-niacin,niacin_vitamin_b3
78206017602,vytorin,ezetimibe_simvastatin
456032101,levothroid,levothyroxine_sodium
50742051430,nitro-dur,nitroglycerin
64727595001,wp_thyroid,liothyronine_levothyroxine
65597060130,effient,prasugrel
66215040201,veletri,epoprostenol_sodium
66479054010,oramorph_sr,morphine_sulfate
66582032354,liptruzet,ezetimibe_atorvastatin_calcium
67386031001,onfi,clobazam
67618012012,senokot_extra_strength,sennosides
68012000213,glumetza,metformin_hydrochloride
68025007462,osmolex_er,amantadine_hydrochloride
68382074616,tiadylt_er,diltiazem_hydrochloride
68727035001,sunosi,solriamfetol
69344020329,zorvolex,diclofenac
69437041601,ec-naprosyn,naproxen
69482047599,okebo,doxycycline_monohydrate
70362072230,allzital,butalbital_acetaminophen
69206011030,elfolate,l-methylfolate_calcium
70515059415,zanaflex,tizanidine_hydrochloride
70515062930,altoprev,lovastatin
71332000101,tavalisse,fostamatinib
71773010001,xerava,eravacycline
72060014230,caplyta,lumateperone
72143023230,accutane,isotretinoin
72384075330,stendra,avanafil
78206014002,hyzaar,losartan_potassium_hydrochlorothiazide
9513308,caverject,alprostadil
48102003,synthroid,levothyroxine_sodium
69581060,tikosyn,dofetilide
74455213,synthroid,levothyroxine_sodium
78066261,seebri_neohaler,glycopyrrolate
85130401,pegintron,peginterferon_alfa-2b
85134107,asmanex,mometasone_furoate
85138801,sylatron,peginterferon_alfa-2b
91112020,edex,alprostadil
91141044,edex,alprostadil
456032701,levothroid,levothyroxine_sodium
456033074,levothroid,levothyroxine_sodium
456133001,levothroid,levothyroxine_sodium
689111803,levoxyl,levothyroxine_sodium
20482000110,subsys,fentanyl
50991032301,foltrate,cyanocobalamin_vitamin_b12_folic_acid_vitamin_b9
52604341601,cytomel,liothyronine_sodium
52604502501,levoxyl,levothyroxine_sodium
52604510005,levoxyl,levothyroxine_sodium
60793085210,levoxyl,levothyroxine_sodium
9721203,caverject,alprostadil
52604513701,levoxyl,levothyroxine_sodium
66215061406,uptravi,selexipag
71500000110,subsys,fentanyl
72305020030,euthyrox,levothyroxine_sodium
76299043004,nitromist,nitroglycerin
78206011402,asmanex,mometasone_furoate
54482014508,carnitor,l-carnitine
63323020521,omegaven,fish_oil
9526901,nicotrol,nicotine
68968555503,daytrana,methylphenidate_hydrochloride
3218811,orencia,abatacept
7323211,arixtra,fondaparinux_sodium
9030602,depo-medrol,methylprednisolone_acetate
13258691,idamycin_pfs,idarubicin_hydrochloride
24065401,sarclisa,isatuximab
24279150,ferrlecit,iron
74245311,dilaudid-hp,hydromorphone_hydrochloride
85133401,clarinex,desloratadine
66689020204,kerr_insta-char,activated_charcoal
52544092054,oxytrol,oxybutynin
67253058046,rheumatrex,methotrexate_sodium
67877012093,ibu,ibuprofen
68084025021,haldol,haloperidol
68382074716,tiadylt_er,diltiazem_hydrochloride
70347002502,toprol_xl,metoprolol_succinate
70347010002,toprol_xl,metoprolol_succinate
70515011906,betapace_af,sotalol_hydrochloride
76310001701,ethyol,amifostine
74929619,synthroid,levothyroxine_sodium
85129101,pegintron,peginterferon_alfa-2b
20482000810,subsys,fentanyl
20482000830,subsys,fentanyl
24090049884,tirosint,levothyroxine_sodium
52604502502,levoxyl,levothyroxine_sodium
55566507001,nocdurna,desmopressin_acetate
91102006,edex,alprostadil
71500000430,subsys,fentanyl
310037851,cefotan,cefotetan_disodium
574012074,actidose_with_sorbitol,activated_charcoal
58406061381,amicar,aminocaproic_acid
23588502,alora,estradiol
50742051330,nitro-dur,nitroglycerin
65162099208,dotti,estradiol
6762866,decadron,dexamethasone_sodium_phosphate
8692206,toradol,ketorolac_tromethamine
9259691,idamycin_pfs,idarubicin_hydrochloride
44101101,dilaudid,hydromorphone_hydrochloride
53687100,stimate,desmopressin_acetate
74318813,biaxin,clarithromycin
78049471,tobi,tobramycin_sulfate
78100768,kesimpta,ofatumumab
88117312,gaviscon_extra_strength,aluminum_hydroxide_magnesium_carbonate
50458010105,duragesic,fentanyl
6327538,cogentin,benztropine_mesylate
23608210,infed,iron_dextran
75062403,lovenox,enoxaparin_sodium_porcine
5389846,suprax,cefixime
78063998,cosentyx,secukinumab
169280015,saxenda,liraglutide
169770511,norditropin_nordiflex,somatropin_recombinant_rhgh
173007195,anectine,succinylcholine_chloride
173036300,zantac,ranitidine_hydrochloride
173042400,zinacef,cefuroxime_sodium
173048900,zofran,ondansetron_hydrochloride
256018401,magonate,magnesium_magnesium_gluconate_dihydrate
378973573,zovirax,acyclovir
406872510,methadose,methadone_hydrochloride
407141498,omnipaque,iohexol
409118069,demerol,meperidine_hydrochloride
409120311,demerol,meperidine_hydrochloride
472162916,prometh_vc_with_codeine,codeine_phosphate_phenylephrine_hydrochloride_promethazine_hydrochloride
485015516,ed_a-hist,chlorpheniramine_maleate_phenylephrine_hydrochloride
501205208,benadryl,diphenhydramine_hydrochloride
536012297,pain_and_fever,acetaminophen
536077085,diphenhist,diphenhydramine_hydrochloride
536360696,pain_and_fever,acetaminophen
556033204,phenylhistine_dh,chlorpheniramine_maleate_codeine_phosphate_pseudoephedrine_hydrochloride
574202001,colocort,hydrocortisone
603082381,q-dryl,diphenhydramine_hydrochloride
603083873,q-pap,acetaminophen
603083958,q-pap,acetaminophen
641111233,duramorph_pf,morphine_sulfate
641608525,phenergan,promethazine_hydrochloride
641670972,reglan,metoclopramide_hydrochloride
904590135,mapap_infants,acetaminophen
904676316,robafen_congestion,guaifenesin
10019005561,brevibloc,esmolol_hydrochloride
11523719706,claritin,loratadine
13893069145,pin-x,pyrantel_pamoate
15054009001,somatuline_depot,lanreotide
25682002501,ultomiris,ravulizumab
41167424404,allegra_childrens_allergy,fexofenadine_hydrochloride
42998040201,isuprel,isoproterenol_hydrochloride
43066036020,nexterone,amiodarone_hydrochloride
44183055030,cardec_dm,chlorpheniramine_maleate_dextromethorphan_hydrobromide_phenylephrine_hydrochloride
45809080112,cedax,ceftibuten_dihydrate
46287001415,oracit,citric_acid_sodium_citrate
49502050101,epipen,epinephrine
50242005121,rituxan,rituximab_murine
50242011411,nutropin_aq,somatropin_recombinant_rhgh
50242021501,xolair,omalizumab_hamster
50383008707,guaiatussin_ac,codeine_phosphate_guaifenesin
50419032005,eovist,gadoxetate_disodium
50458016530,levaquin,levofloxacin
50580029302,imodium_a-d,loperamide_hydrochloride
51285044521,e_s_p,erythromycin_ethylsuccinate_sulfisoxazole_acetyl
51759020222,ajovy,fremanezumab
52856050522,emflaza,deflazacort
54436001202,otrexup,methotrexate
54838014470,silapap,acetaminophen
55390023610,adriamycin,doxorubicin_hydrochloride
55513017701,kineret,anakinra_e_coli
173044100,zantac,ranitidine_hydrochloride
51754400003,vazculep,phenylephrine_hydrochloride
57894020001,reopro,abciximab_murine
58406044504,enbrel,etanercept
59137055000,rasuvo,methotrexate
59630075050,methylin,methylphenidate_hydrochloride
60574310201,cytogam,cytomegalovirus_immune_globulin_human
60977000244,phenergan,promethazine_hydrochloride
60977011201,ativan,lorazepam
60977015001,robaxin,methocarbamol
62484002002,purixan,mercaptopurine
63323026910,diprivan,propofol
63402051530,xopenex,levalbuterol_hydrochloride
63481036706,sumavel_dosepro_system,sumatriptan_succinate
63481036805,narcan,naloxone_hydrochloride
63717029130,nasohist-dm,chlorpheniramine_maleate_dextromethorphan_hydrobromide_phenylephrine_hydrochloride
63824017563,delsym,dextromethorphan_polistirex
63824017565,delsym,dextromethorphan_polistirex
64011070104,vyleesi,bremelanotide
64543004404,rescon_gg,guaifenesin_phenylephrine_hydrochloride
65628020810,firvanq,vancomycin_hydrochloride
66220028708,caldolor,ibuprofen
66733095823,erbitux,cetuximab_murine
67286005308,busulfex,busulfan
67386050152,nembutal,pentobarbital_sodium
67457019015,enlon,edrophonium_chloride
67979050140,delatestryl,testosterone_enanthate
68546031730,copaxone,glatiramer_acetate
69448000534,paraplatin,carboplatin
66794016002,mitigo,morphine_sulfate
72065014011,gvoke,glucagon
72508001201,augmentin,amoxicillin_trihydrate_clavulanate_potassium
6487500,recombivax_hb,hepatitis_b_virus_subtype_adw_hbsag_surface_protein_antigen
78018201,sandostatin,octreotide_acetate
10148010130,ventavis,iloprost
53922801701,supprelin,histrelin_acetate
55513001504,aranesp,darbepoetin_alfa
55513002701,aranesp,darbepoetin_alfa
55513004404,aranesp,darbepoetin_alfa
99207028040,maxair_autohaler,pirbuterol_acetate
45064666,rhinocort,budesonide
85433301,asmanex_hfa,mometasone_furoate
173086906,anoro_ellipta,umeclidiniumvilanterol
71863020205,biorphen,phenylephrine_hydrochloride
67000010016,bromfed-dm,brompheniramine_maleate_dextromethorphan_hydrobromide_pseudoephedrine_hydrochloride
17478005001,sufenta,sufentanil_citrate
71858012005,tirosint-sol,levothyroxine_sodium
173060202,flovent_diskus,fluticasone_propionate
64764054111,prevacid,lansoprazole
338954004,clinolipid,soybean_oil_olive_oil
59011075204,butrans,buprenorphine
9379401,corvert,ibutilide_fumarate
85331535,nitro-dur,nitroglycerin
173055502,ceftin,cefuroxime_axetil
173073902,imitrex_stat_dose,sumatriptan_succinate
409117803,demerol,meperidine_hydrochloride
451410116,bromfed-dm,brompheniramine_maleate_dextromethorphan_hydrobromide_pseudoephedrine_hydrochloride
15054106004,somatuline_depot,lanreotide
43066015010,nexterone,amiodarone_hydrochloride
50242008002,lucentis,ranibizumab
50383008710,guaiatussin_ac,codeine_phosphate_guaifenesin
50474000263,keppra,levetiracetam
51079076911,zantac,ranitidine_hydrochloride
53014084256,delsym,dextromethorphan_polistirex
641610301,robaxin,methocarbamol
59137053504,rasuvo,methotrexate
59630082112,cedax,ceftibuten_dihydrate
63717032530,nasohist-dm,chlorpheniramine_maleate_dextromethorphan_hydrobromide_phenylephrine_hydrochloride
68180020202,suprax,cefixime
69171039801,onivyde,irinotecan_liposomal
49281079088,typhim_vi,typhoid_vi_polysaccharide_vaccine
66220028422,caldolor,ibuprofen
67286005408,busulfex,busulfan
70257056211,lioresal,baclofen
59310020212,qvar,beclomethasone_dipropionate
63323046357,sensorcaine_with_epinephrine,bupivacaine_hydrochloride_epinephrine_bitartrate
63323048657,xylocaine,lidocaine_hydrochloride
63323048327,xylocaine_with_epinephrine,lidocaine_hydrochloride_epinephrine
63323028620,naropin,ropivacaine_hydrochloride_monohydrate
63323029030,emla,lidocaine_prilocaine
63323047820,nesacaine_mpf,chloroprocaine_hydrochloride
63323049227,xylocaine_mpf,lidocaine_hydrochloride
63833038602,kcentra,prothrombin_coagulation_factor_vii_pooled_human_plasma_coagulation_factor_ix_pooled_human_plasma_high_purity_coagulation_factor_x_pooled_human_plasma_protein_c_concentrate_human_protein_s_concentrate_human
64011001004,micro-k_extencaps,potassium_chloride
65649040001,plenvu,ascorbic_acid_vitamin_c_sodium_ascorbatepolyethylene_glycol_3350_potassium_chloride_sodium_chloride_sodium_sulfatepolyethylene_glycol_3350_sodium_chloride_potassium_chloride
67425000775,bepreve,betotastine_besilate
64208823407,gammaplex,immune_globulin_human
64980012950,floranex,lactobacillus_acidophilus_lactobacillus_bulgaricus
65293000750,recothrom,thrombin_recombinant
65880000106,avar,sulfacetamide_sodium_sulfur_pharmaceutical
66521011210,fluvirin,influenza_inactivated_trivalent_virus_vaccine_types_a_and_b_avian
66993092545,prascion_ra,sulfacetamide_sodium_sulfur_pharmaceutical
67112090250,decara,vitamin_d_vitamin_e
67286010602,cardene_iv,nicardipine_hydrochloride
67467084301,octagam,immune_globulin_human
67684200006,dotarem,gadoterate_meglumine
68180084413,kurvelo,inertlevonorgestrel_ethinyl_estradiol
68180085711,levonorgestrel_ethinyl_estradiol,inertlevonorgestrel_ethinyl_estradiol
68180087313,wymzya,ethinyl_estradiol_norethindroneferrous_fumarate
68180089173,enskyce,desogestrel_ethinyl_estradiolinert
68180090413,tydemy,drospirenone_ethinyl_estradiol_levomefolate_calciuml-methylfolate_calcium
68405000302,sentra_pm,glutamic_acid_cocoa_choline_bitartrate_l-carnitine_ginkgo_biloba_dextrose_hawthorn_berry_5-hydroxytryptophan
68462055684,alyacen,ethinyl_estradiol_norethindroneinert
68462064691,ashlyna,ethinyl_estradiollevonorgestrel_ethinyl_estradiol
68516521607,albutein,albumin_human
68982085005,octagam,immune_globulin_human
69489041101,qbrexza,glycopyrronium
71776003505,tobradex_st,tobramycin_dexamethasone
75826012804,phenohytro,atropine_sulfate_hyoscyamine_sulfate_phenobarbital_scopolamine_hydrobromide
76125015010,kedrab,rabies_immune_globulin_human
2418402,evista,raloxifene_hydrochloride
2803001,glucagon,glucagon_hydrochloride
3023250,corgard,nadolol
6010658,prinivil,lisinopril
64731094701,uretron_ds,hyoscyamine_sulfate_methenamine_methylene_blue_phenyl_salicylate_sodium_phosphate_monobasic
67112040130,tricare_prenatal_dha_one,biotin_copper_docosahexaenoic_acid_dha_docusate_sodium_eicosapentaenoic_acid_epa_fish_oil_folic_acid_iron_niacin_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e_zinc
67402004045,vaniqa,eflornithine_hydrochloride
67425000101,vitrase,hyaluronidase_ovine
67618020004,betasept,chlorhexidine_gluconate
68032059258,bp_wash,benzoyl_peroxide
68180083713,tri-lo-marzia,inertnorgestimate_ethinyl_estradiol
68180091113,mibelas_24_fe,ferrous_fumaratenorethindrone_acetate_ethinyl_estradiol
68308035230,folcal_dha,calcium_docosahexaenoic_acid_dha_docusate_sodium_folic_acid_iron_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e
68462031684,briellyn,ethinyl_estradiol_norethindroneinert
68516461201,alphanate,antihemophilic_factor_von_willebrand_factor_complex_pooled_human_plasma_pasterized
68585000575,mag-64,calcium_magnesium_chloride
68180088673,nikki_28-day,drospirenone_ethinyl_estradiolinert
68782000102,macugen,pegaptanib_sodium
68982082002,panzyga,immune_globulin_human
69489041130,qbrexza,glycopyrronium
70461031903,flucelvax,influenza_a_virus_h1n1_antigen_influenza_a_virus_h3n2_antigen_influenza_b_virus_b_iowa_06_2017_antigen_mdck_cell_derived_propiolactone_inactivated_influenza_b_virus_phuket_3073_2013_antigen
70461041911,flucelvax,influenza_a_virus_h1n1_antigen_influenza_a_virus_h3n2_antigen_influenza_b_virus_b_iowa_06_2017_antigen_mdck_cell_derived_propiolactone_inactivated_influenza_b_virus_phuket_3073_2013_antigen
71104080501,eloctate,antihemophilic_factor_viii_recombinant_fc_fusion_protein
71269000603,dr__smiths,zinc_oxide
71894013206,zolgensma,onasemnogene_abeparvovec
75854010430,rosula,sulfacetamide_sodium_sulfur_pharmaceutical
76420094101,enovarx,naproxen
76439032101,virti-sulf,sulfacetamide_sodium_sulfur_pharmaceutical
99207030060,ziana,clindamycin_phosphate_tretinoin
74508411,tazicef,ceftazidime_pentahydrate
206845455,zosyn,piperacillin_sodium_tazobactam_sodium
206845525,zosyn,piperacillin_sodium_tazobactam_sodium
310032115,merrem,meropenem
